t0;prepTimeComp;MINcomp;Capacity;prepSignal;Message
37440;37430;0;4;971;Прием сигнала
37440;37430;0;4;971;Обработка в канале
37440;37430;0;5;971;Обработка в ЭВМ
37450;37430;0;5;971;Обработка в канале
37450;37430;0;5;971;Обработка в ЭВМ
37460;37430;0;5;971;Прием сигнала
37460;37430;0;5;971;Обработка в канале
37460;37430;0;5;971;Обработка в ЭВМ
37470;37430;0;5;971;Прием сигнала
37470;37470;0;4;972;Обработка в ЭВМ
37480;37470;0;4;972;Прием сигнала
37480;37470;0;4;972;Обработка в канале
37480;37470;0;4;972;Обработка в ЭВМ
37490;37470;0;4;972;Прием сигнала
37490;37470;0;4;972;Обработка в канале
37490;37470;0;4;972;Обработка в ЭВМ
37500;37470;0;4;972;Обработка в канале
37500;37470;0;4;972;Обработка в ЭВМ
37510;37510;0;3;973;Обработка в ЭВМ
37520;37510;0;3;973;Прием сигнала
37520;37510;0;3;973;Обработка в канале
37520;37510;0;4;973;Обработка в ЭВМ
37530;37510;0;4;973;Прием сигнала
37530;37510;0;4;973;Обработка в канале
37530;37510;0;5;973;Обработка в ЭВМ
37540;37510;0;5;973;Обработка в ЭВМ
37550;37510;0;5;973;Прием сигнала
37550;37510;0;5;973;Обработка в канале
37550;37550;0;4;974;Обработка в ЭВМ
37560;37550;0;4;974;Прием сигнала
37560;37550;0;4;974;Обработка в канале
37560;37550;0;4;974;Обработка в ЭВМ
37570;37550;0;4;974;Прием сигнала
37570;37550;0;4;974;Обработка в ЭВМ
37580;37550;0;4;974;Прием сигнала
37580;37550;0;4;974;Обработка в канале
37580;37550;0;4;974;Обработка в ЭВМ
37590;37590;0;3;975;Обработка в ЭВМ
37600;37590;0;3;975;Прием сигнала
37600;37590;0;3;975;Обработка в канале
37600;37590;0;4;975;Обработка в ЭВМ
37610;37590;0;4;975;Прием сигнала
37610;37590;0;4;975;Обработка в канале
37610;37590;0;4;975;Обработка в ЭВМ
37620;37590;0;4;975;Прием сигнала
37620;37590;0;4;975;Обработка в ЭВМ
37630;37590;0;4;975;Прием сигнала
37630;37590;0;4;975;Обработка в канале
37630;37630;0;3;976;Обработка в ЭВМ
37640;37630;0;3;976;Прием сигнала
37640;37630;0;3;976;Обработка в ЭВМ
37650;37630;0;3;976;Прием сигнала
37650;37630;0;3;976;Обработка в канале
37650;37630;0;4;976;Обработка в ЭВМ
37660;37630;0;4;976;Прием сигнала
37660;37630;0;4;976;Обработка в канале
37660;37630;0;5;976;Обработка в ЭВМ
37670;37630;0;5;976;Прием сигнала
37670;37670;0;4;977;Обработка в ЭВМ
37680;37670;0;4;977;Обработка в канале
37680;37670;0;4;977;Обработка в ЭВМ
37690;37670;0;4;977;Прием сигнала
37690;37670;0;5;977;Обработка в ЭВМ
37700;37670;0;5;977;Обработка в канале
37700;37670;0;5;977;Обработка в ЭВМ
37710;37670;0;5;977;Прием сигнала
37710;37670;0;5;977;Обработка в канале
37710;37710;0;4;978;Обработка в ЭВМ
37720;37710;0;4;978;Прием сигнала
37720;37710;0;4;978;Обработка в ЭВМ
37730;37710;0;4;978;Прием сигнала
37730;37710;0;4;978;Обработка в канале
37730;37710;0;4;978;Обработка в ЭВМ
37740;37710;0;4;978;Обработка в ЭВМ
37750;37710;0;4;978;Прием сигнала
37750;37710;0;4;978;Обработка в канале
37750;37750;0;3;979;Обработка в ЭВМ
37760;37750;0;3;979;Прием сигнала
37760;37750;0;3;979;Обработка в канале
37760;37750;0;4;979;Обработка в ЭВМ
37770;37750;0;4;979;Обработка в ЭВМ
37780;37750;0;4;979;Прием сигнала
37780;37750;0;4;979;Обработка в канале
37780;37750;0;5;979;Обработка в ЭВМ
37790;37750;0;5;979;Прием сигнала
37790;37750;0;5;979;Обработка в канале
37790;37790;0;4;980;Обработка в ЭВМ
37800;37790;0;4;980;Обработка в ЭВМ
37810;37790;0;4;980;Прием сигнала
37810;37790;0;4;980;Обработка в канале
37810;37790;0;4;980;Обработка в ЭВМ
37820;37790;0;4;980;Обработка в канале
37820;37790;0;4;980;Обработка в ЭВМ
37830;37790;0;4;980;Прием сигнала
37830;37790;0;4;980;Обработка в канале
37830;37830;0;3;981;Обработка в ЭВМ
37840;37830;0;3;981;Обработка в канале
37840;37830;0;4;981;Обработка в ЭВМ
37850;37830;0;4;981;Прием сигнала
37850;37830;0;4;981;Обработка в ЭВМ
37860;37830;0;4;981;Обработка в канале
37860;37860;0;3;982;Обработка в ЭВМ
37870;37860;0;3;982;Прием сигнала
37870;37860;0;4;982;Обработка в ЭВМ
37880;37860;0;4;982;Обработка в канале
37880;37860;0;4;982;Обработка в ЭВМ
37890;37860;0;4;982;Прием сигнала
37890;37890;0;3;983;Обработка в ЭВМ
37900;37890;0;3;983;Обработка в канале
37900;37890;0;3;983;Обработка в ЭВМ
37910;37890;0;3;983;Прием сигнала
37910;37890;0;3;983;Обработка в канале
37910;37890;0;4;983;Обработка в ЭВМ
37920;37890;0;4;983;Прием сигнала
37920;37920;0;3;984;Обработка в ЭВМ
37930;37920;0;3;984;Прием сигнала
37930;37920;0;3;984;Обработка в канале
37930;37920;0;4;984;Обработка в ЭВМ
37940;37920;0;5;984;Обработка в ЭВМ
37950;37920;0;5;984;Прием сигнала
37950;37920;0;5;984;Обработка в канале
37950;37920;0;5;984;Обработка в ЭВМ
37960;37920;0;5;984;Прием сигнала
37960;37920;0;5;984;Обработка в канале
37960;37960;0;4;985;Обработка в ЭВМ
37970;37960;0;4;985;Обработка в ЭВМ
37980;37960;0;4;985;Прием сигнала
37980;37960;0;4;985;Обработка в канале
37980;37960;0;4;985;Обработка в ЭВМ
37990;37960;0;4;985;Обработка в ЭВМ
38000;37960;0;4;985;Прием сигнала
38000;37960;0;4;985;Обработка в канале
38000;38000;0;3;986;Обработка в ЭВМ
38010;38000;0;3;986;Прием сигнала
38010;38000;0;4;986;Обработка в ЭВМ
38020;38000;0;4;986;Обработка в канале
38020;38000;0;4;986;Обработка в ЭВМ
38030;38000;0;4;986;Обработка в канале
38030;38030;0;3;987;Обработка в ЭВМ
38040;38030;0;3;987;Прием сигнала
38040;38030;0;4;987;Обработка в ЭВМ
38050;38030;0;4;987;Обработка в канале
38050;38030;0;4;987;Обработка в ЭВМ
38060;38030;0;4;987;Прием сигнала
38060;38030;0;4;987;Обработка в канале
38060;38030;0;5;987;Обработка в ЭВМ
38070;38030;0;5;987;Обработка в канале
38070;38070;0;4;988;Обработка в ЭВМ
38080;38070;0;4;988;Обработка в канале
38080;38070;0;4;988;Обработка в ЭВМ
38090;38070;0;4;988;Прием сигнала
38090;38070;0;4;988;Обработка в ЭВМ
38100;38070;0;4;988;Прием сигнала
38100;38070;0;4;988;Обработка в канале
38100;38070;0;4;988;Обработка в ЭВМ
38110;38070;0;4;988;Прием сигнала
38110;38070;0;4;988;Обработка в канале
38110;38110;0;3;989;Обработка в ЭВМ
38120;38110;0;3;989;Прием сигнала
38120;38110;0;4;989;Обработка в ЭВМ
38130;38110;0;4;989;Прием сигнала
38130;38110;0;4;989;Обработка в канале
38130;38110;0;4;989;Обработка в ЭВМ
38140;38110;0;4;989;Обработка в ЭВМ
38150;38110;0;4;989;Прием сигнала
38150;38110;0;4;989;Обработка в канале
38150;38150;0;3;990;Обработка в ЭВМ
38160;38150;0;3;990;Обработка в ЭВМ
38170;38150;0;3;990;Прием сигнала
38170;38150;0;3;990;Обработка в канале
38170;38150;0;4;990;Обработка в ЭВМ
38180;38150;0;4;990;Прием сигнала
38180;38150;0;4;990;Обработка в ЭВМ
38190;38150;0;4;990;Прием сигнала
38190;38150;0;4;990;Обработка в канале
38190;38190;0;3;991;Обработка в ЭВМ
38200;38190;0;3;991;Прием сигнала
38200;38190;0;3;991;Обработка в канале
38200;38190;0;4;991;Обработка в ЭВМ
38210;38190;0;4;991;Обработка в ЭВМ
38220;38190;0;4;991;Прием сигнала
38220;38190;0;4;991;Обработка в канале
38220;38190;0;5;991;Обработка в ЭВМ
38230;38190;0;5;991;Прием сигнала
38230;38230;0;4;992;Обработка в ЭВМ
38240;38230;0;4;992;Обработка в канале
38240;38230;0;4;992;Обработка в ЭВМ
38250;38230;0;4;992;Прием сигнала
38250;38230;0;4;992;Обработка в канале
38250;38230;0;5;992;Обработка в ЭВМ
38260;38230;0;5;992;Прием сигнала
38260;38230;0;5;992;Обработка в ЭВМ
38270;38230;0;5;992;Обработка в канале
38270;38270;0;4;993;Обработка в ЭВМ
38280;38270;0;4;993;Прием сигнала
38280;38270;0;4;993;Обработка в ЭВМ
38290;38270;0;4;993;Прием сигнала
38290;38270;0;4;993;Обработка в канале
38290;38270;0;5;993;Обработка в ЭВМ
38300;38270;0;5;993;Обработка в ЭВМ
38310;38270;0;5;993;Обработка в канале
38310;38310;0;4;994;Обработка в ЭВМ
38320;38310;0;4;994;Прием сигнала
38320;38310;0;4;994;Обработка в канале
38320;38310;0;4;994;Обработка в ЭВМ
38330;38310;0;4;994;Прием сигнала
38330;38310;0;4;994;Обработка в канале
38330;38310;0;4;994;Обработка в ЭВМ
38340;38310;0;4;994;Прием сигнала
38340;38340;0;3;995;Обработка в ЭВМ
38350;38340;0;3;995;Обработка в канале
38350;38340;0;4;995;Обработка в ЭВМ
38360;38340;0;4;995;Прием сигнала
38360;38340;0;4;995;Обработка в ЭВМ
38370;38340;0;4;995;Прием сигнала
38370;38340;0;4;995;Обработка в канале
38370;38340;0;4;995;Обработка в ЭВМ
38380;38340;0;4;995;Прием сигнала
38380;38340;0;4;995;Обработка в канале
38380;38380;0;3;996;Обработка в ЭВМ
38390;38380;0;3;996;Прием сигнала
38390;38380;0;3;996;Обработка в канале
38390;38380;0;3;996;Обработка в ЭВМ
38400;38380;0;3;996;Прием сигнала
38400;38380;0;4;996;Обработка в ЭВМ
38410;38380;0;4;996;Прием сигнала
38410;38380;0;4;996;Обработка в канале
38410;38380;0;4;996;Обработка в ЭВМ
38420;38380;0;4;996;Прием сигнала
38420;38420;0;3;997;Обработка в ЭВМ
38430;38420;0;3;997;Прием сигнала
38430;38420;0;3;997;Обработка в канале
38430;38420;0;4;997;Обработка в ЭВМ
38440;38420;0;4;997;Прием сигнала
38440;38420;0;5;997;Обработка в ЭВМ
38450;38420;0;5;997;Обработка в канале
38450;38420;0;5;997;Обработка в ЭВМ
38460;38420;0;5;997;Прием сигнала
38460;38420;0;5;997;Обработка в канале
38460;38460;0;4;998;Обработка в ЭВМ
38470;38460;0;4;998;Прием сигнала
38470;38460;0;4;998;Обработка в канале
38470;38460;0;4;998;Обработка в ЭВМ
38480;38460;0;4;998;Прием сигнала
38480;38460;0;4;998;Обработка в ЭВМ
38490;38460;0;4;998;Прием сигнала
38490;38460;0;4;998;Обработка в канале
38490;38460;0;4;998;Обработка в ЭВМ
38500;38460;0;4;998;Прием сигнала
38500;38460;0;4;998;Обработка в канале
38500;38500;0;3;999;Обработка в ЭВМ
38510;38500;0;3;999;Прием сигнала
38510;38500;0;4;999;Обработка в ЭВМ
38520;38500;0;4;999;Прием сигнала
38520;38500;0;4;999;Обработка в канале
38520;38500;0;4;999;Обработка в ЭВМ
38530;38500;0;4;999;Обработка в канале
38530;38530;0;3;1000;Обработка в ЭВМ
38540;38530;0;3;1000;Прием сигнала
38540;38530;0;3;1000;Обработка в канале
38540;38530;0;3;1000;Обработка в ЭВМ
